budget,revenue,popularity,vote_average,vote_count,runtime,original_language,imdb_rating,imdb_votes,year,month,season,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western,director_is_top,actor_is_top,roi,hit
0.6627241250151489,77200000.0,0.21478523278572625,0.9907672117472163,2.018761692078688,1.4215369938589721,en,1.3395761074661912,1.0358809666289421,-0.6836866513936145,9,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.004356159630151043,1
-0.7862891230708454,1500000.0,-0.24592871796458984,1.2048158204147017,0.11019869472395515,-0.36104277933878265,en,1.710794790731713,0.1405418726575581,-2.8064963159132845,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.1413965889386699,0
-0.8466646750744286,3000000.0,0.18381405838828616,0.6725482801948879,1.2411989894526856,0.38649067393769515,en,0.8755527533842883,1.0484271933941696,-1.3108804159107899,10,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08642534895226596,0
0.6195987307268752,38000000.0,0.488821020908419,1.147022696074481,1.91777952290648,0.9615164072272935,en,1.710794790731713,4.107132344496099,0.18473548409170507,12,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.09720255888163122,1
-0.544786915056513,13275000.0,0.5732470237887689,1.3475148928596923,2.9353690737956537,1.824055007161691,en,1.896404132364475,3.8490302543230883,-1.9863198546215939,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.042174139673012305,0
-0.8785774668477511,186757.0,-0.26117788398470343,1.1334662841922067,-0.18420316770886688,-0.7060582193125416,de,1.6179901199153326,-0.13576500126906377,-1.2626347417171608,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.13244715291045867,0
-0.7604138864978812,4500000.0,0.13731001255640485,0.9907672117472163,0.8271720958466325,0.32898810060873535,en,1.24677143664981,0.7598407869866087,-2.1793025513961095,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057462190768325115,0
-0.7172884922096076,11540607.0,0.05245845155456334,0.9194176755247213,0.5894756053335889,0.7315061139114541,en,1.1539667658334298,0.8117186229825678,-0.05649288687643926,9,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07540852752978904,0
-0.027282183597229347,33697647.0,1.025260675166369,0.7767186030797308,0.6617166955875532,-0.8210633659704614,en,0.689943411751527,0.8333092646062772,-0.8284236739745011,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.039727346448817626,1
-0.8558288213606867,2000000.0,0.23689061298542574,0.9907672117472163,0.3214844640688828,-1.7411045392338187,en,1.4323807782825713,0.2473471358132975,-3.1442160352686868,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.042269384381925824,0
-0.027282183597229347,2494480.0,-0.15152574134704927,0.6340195306347403,0.05116296505404888,-0.6485556459835818,en,0.7827480825679072,0.041296812691216385,-0.8284236739745011,10,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.18938557748617552,0
-0.19978376075032392,52289686.0,1.6325321145348,1.23192864417925,4.501369481881588,-0.936068512628381,en,1.710794790731713,5.21762415346637,-0.6836866513936145,8,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11214336414867696,1
-0.6310377036330603,15119639.0,0.04751724892168939,0.4913204581897498,-0.15313173104049516,0.04147523396393615,en,0.9683574242006685,0.08684355828623803,-0.2977212578445836,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04037556475258358,0
-0.33778502247279957,2500000.0,-0.07929907128279028,-0.2221749040352022,-0.380730004636318,-0.7060582193125416,en,0.04031071603686279,-0.25952274458262437,0.13648980989807621,9,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.1826143737544642,0
-0.6396627824907151,25000000.0,0.9554455011238954,1.4188644290821872,2.4623064505196943,1.0190189805562533,en,1.803599461548093,3.0971958761062837,-1.9863198546215939,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.21212021123692024,1
2.042736742239905,50283563.0,0.6837266405515454,0.7053690668572352,2.3939492898492767,0.789008687240414,en,0.8755527533842883,2.6663918437509273,-0.2977212578445836,8,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.13041661119033437,1
1.697733587933716,47100000.0,0.05054344000785145,0.7053690668572352,1.165073969615175,0.443993247266655,en,1.0611620950170495,1.8717820214149694,-0.008247212682810395,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.12604858470180685,1
-0.8318295394392624,10001781.0,0.39645126642689366,1.0621167479697113,0.7106542083402386,-0.07352991269398351,en,1.5251854490989525,0.6752871034634678,-3.2407073836559444,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5125052600438978,0
-0.674163097921334,34196922.0,2.4482561070805056,0.8059719129309535,0.21040407797945393,0.6165009672535345,ja,1.0611620950170495,0.1807663279704731,0.13648980989807621,9,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45471839919067775,1
-0.6396627824907151,5000000.0,-0.275244944111785,0.8480681393022258,-0.3908282215535388,1.7665524338327312,en,0.7827480825679072,-0.33477691436665963,-1.889828506234336,12,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11865574214374891,0
-0.6310377036330603,4000000.0,0.8908315930107629,0.9779242952271673,2.5236725379397287,-0.30354020600982284,en,1.4323807782825713,2.4053097348360835,-1.4073717642980474,6,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.13739971283532015,0
-0.8596022933609107,1500000.0,-0.3776862408019435,0.8480681393022258,-0.17565852262506465,-0.8785659392994212,fr,1.1539667658334298,-0.24499370379072974,-1.552108786878934,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.004203897683356768,0
3.4227493594646616,42580321.0,0.3292130832312298,0.41997092196725483,0.42868092057476526,1.4215369938589721,en,0.5043340701187656,-0.023811378886188533,0.23298115828533394,9,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1605045462942294,1
-0.6310377036330603,17570324.0,-0.20540612795145075,1.0621167479697113,0.11252905247408303,0.15648038062185582,en,1.5251854490989525,0.22319390997968494,-2.034565528815223,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07955590200593432,1
0.7489749135916962,2536000.0,0.18889711372832405,1.2048158204147017,1.459475832047997,0.21398295395081565,en,1.4323807782825713,1.1037604596822153,-0.87666934816813,12,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.19494799714275093,0
-0.8121643596438096,528428.0,-0.2100163409342758,0.6340195306347403,0.20885050614603534,-0.13103248602294335,fr,1.0611620950170495,0.016459458041385336,-1.7933371578470785,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.17318891388170413,0
-0.8035392807861549,4686844.0,-0.19341957419610561,0.6340195306347403,0.03485046080315373,-0.13103248602294335,es,0.9683574242006685,-0.025423139995584668,-0.15298423526369698,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.023443086915821785,0
-0.28603454932687117,60611975.0,1.019988482883446,1.2048158204147017,6.4930485723242155,-0.4185453526677425,en,1.710794790731713,8.692673868553749,-0.20122990945732586,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.213950648575654,1
1.2664796450509799,28341469.0,10.736662502428395,1.8605180582994323,22.957026076977677,2.1115678738064902,en,2.824450840528281,36.50089848672647,-0.2977212578445836,9,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14697660720255085,1
2.7327430508522834,7959291.0,0.018366517599518736,0.6340195306347403,0.6500649068369138,2.2840755937933697,en,0.8755527533842883,0.550045148480823,-0.24947558365095474,10,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.19226050191819996,0
-0.6310377036330603,25000000.0,0.6833483666657753,1.4902139653046822,1.512297274384229,1.1915267005431327,en,1.896404132364475,2.104849635075849,-1.938074180427965,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.19833787984605902,1
-0.28603454932687117,50888000.0,0.09749668607908495,0.34862138574475926,-0.014863837866241021,0.15648038062185582,en,0.689943411751527,0.3064257174850478,-0.5871953030063568,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14732403719210468,1
-0.8268269937018227,8000000.0,0.40006851045957176,1.1334662841922067,0.6795827716718669,-1.1660788059442204,en,1.5251854490989525,0.9124594900216585,-2.324039573976996,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3242668529652977,0
-0.8140618769924937,10462500.0,1.4009102858540978,1.4188644290821872,4.128512241861128,-0.18853505935190318,en,2.0820134739972356,7.162579187168242,-2.7582506417196555,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.3701853432873496,0
-0.11353297217377663,6153939.0,0.10908132383079915,0.9657948740693428,0.915725690351492,0.6740035405824943,en,1.24677143664981,1.1350100725586367,-0.4424582804254702,8,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.16855435484815343,0
-0.6655380190636793,3166000.0,-0.4549013977347979,1.0621167479697113,-0.4918103907257469,-0.016027339365023676,en,1.4323807782825713,-0.3817267038051124,0.18473548409170507,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14294614705873782,0
-0.6310377036330603,11718595.0,-0.11998715612095386,0.4913204581897498,-0.43199787513913135,-0.30354020600982284,en,0.8755527533842883,-0.32289162561032125,0.23298115828533394,9,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.013998641207580643,0
