budget,revenue,popularity,vote_average,runtime,original_language,imdb_rating,year,month,season,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western,director_is_top,actor_is_top,roi,hit
15000000.0,27734391.0,1.975,6.4,115.0,en,6.5,1990,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8489594,1
40000000.0,33440204.0,1.9495,5.9,111.0,en,6.2,1996,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1639949,1
20000000.0,45833132.0,2.3474,6.6,97.0,en,6.5,1985,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2916566,1
25000000.0,30626182.0,1.5097,5.7,105.0,en,5.7,1994,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22504728,1
250000.0,359853.0,4.4287,7.1,115.0,ja,7.1,2000,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.439412,0
22000000.0,25143818.0,2.3438,6.9,107.0,en,6.9,1996,9,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14290081818181818,1
10000000.0,72000000.0,5.0261,6.2,81.0,en,5.5,1990,7,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,1
45000000.0,65470529.0,4.2853,6.4,103.0,en,6.2,2004,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.45490064444444445,1
35000000.0,28500000.0,2.8749,6.3,107.0,en,6.5,2001,11,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.18571428571428572,1
48000000.0,35700000.0,2.7201,6.7,131.0,en,6.5,2001,10,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25625,1
16500000.0,16942795.0,1.5381,7.2,126.0,en,7.5,2003,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026836060606060606,1
30000000.0,31387164.0,3.0667,5.5,100.0,en,5.2,1996,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462388,1
11000000.0,13300000.0,4.7433,7.2,125.0,en,7.6,2004,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20909090909090908,0
23000000.0,12800000.0,1.906,6.236,114.0,en,6.2,1996,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4434782608695652,0
25000000.0,14302779.0,2.8878,6.4,119.0,en,6.6,1986,11,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.42788884,0
600000.0,4000000.0,2.2919,6.8,99.0,en,7.1,1999,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,0
15000000.0,29331068.0,2.1887,5.7,90.0,en,4.8,2004,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9554045333333333,1
19000000.0,40996665.0,1.6099,6.0,91.0,en,5.7,1986,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.1577192105263159,1
900000.0,34391494.0,6.3226,6.9,95.0,cn,7.0,1992,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37.21277111111111,1
38000000.0,47431461.0,1.3323,6.6,77.0,en,6.8,1990,11,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24819634210526315,1
22000000.0,37600000.0,2.3891,6.2,111.0,en,5.9,2004,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7090909090909091,1
28000000.0,30000000.0,1.9693,5.8,90.0,en,5.9,2004,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07142857142857142,1
12500000.0,61801971.0,1.4947,6.1,122.0,en,6.5,1979,12,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3.94415768,1
8000000.0,22818256.0,2.4962,5.9,91.0,en,5.9,2008,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.852282,1
15000000.0,61418063.0,6.0852,7.1,99.0,en,7.3,1983,7,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0945375333333334,1
20000000.0,15400000.0,2.4871,5.952,99.0,en,5.8,1989,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23,0
40000000.0,58662452.0,2.3793,5.3,89.0,en,4.9,1992,7,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4665613,1
4500000.0,13417292.0,3.5259,7.6,142.0,en,8.0,1996,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9816204444444445,0
30000000.0,21600000.0,2.4477,6.8,132.0,en,7.0,2004,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.28,1
25485000.0,37150000.0,4.0515,7.156,144.0,en,7.5,1970,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4577202275848538,1
150000.0,83957.0,2.7322,7.4,101.0,en,7.6,1960,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.44028666666666666,0
19250000.0,8112712.0,2.1483,6.177,102.0,en,6.5,2004,3,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.5785604155844156,0
3000000.0,2148548.0,4.4234,7.7,105.0,en,7.6,2005,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2838173333333333,0
8000000.0,75161953.0,2.2557,7.2,95.0,en,7.6,1979,6,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.395244125,1
7500000.0,48230162.0,3.421,7.3,120.0,en,7.2,1985,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4306882666666665,1
11000000.0,17050017.0,2.1488,6.6,118.0,en,7.0,2004,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5500015454545455,1
18000000.0,46900000.0,2.7649,6.8,102.0,en,6.8,1989,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6055555555555556,1
13000000.0,35763605.0,5.3176,6.4,84.0,en,6.0,1990,11,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7510465384615386,1
13000000.0,20560255.0,3.933,5.9,90.0,en,5.2,1991,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5815580769230769,1
6000000.0,12793213.0,2.2506,6.3,104.0,en,6.4,1988,10,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1322021666666666,0
3000000.0,59466.0,0.8737,6.0,109.0,da,6.3,2003,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.980178,0
3000000.0,12469000.0,2.1636,7.3,113.0,sv,7.7,2003,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1563333333333334,0
4000000.0,11000000.0,3.2812,7.3,108.0,en,7.7,1967,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.75,0
30000000.0,13000000.0,2.0665,6.8,115.0,en,6.9,2004,9,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.5666666666666667,0
50000000.0,16671505.0,4.1498,6.4,99.0,en,6.3,1994,7,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6665699,1
15000000.0,26712476.0,8.5223,6.4,110.0,en,6.4,1987,10,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7808317333333333,1
5000000.0,35962062.0,9.6757,8.4,124.0,it,8.5,1988,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.1924124,1
8500000.0,5001655.0,2.1581,5.2,104.0,en,5.7,2004,2,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.41157,0
1200000.0,7000000.0,1.5764,7.0,99.0,en,7.0,1955,10,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.833333333333333,0
18000000.0,19265302.0,0.8798,4.3,94.0,en,3.9,1984,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07029455555555555,1
15000000.0,9995168.0,2.431,7.0,91.0,fr,7.1,2005,12,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.3336554666666667,0
3100000.0,295493.0,4.2284,6.4,102.0,en,6.8,1996,8,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9046796774193548,0
12000000.0,15876353.0,3.9746,5.406,107.0,en,4.6,1994,7,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3230294166666667,0
48000000.0,76019048.0,3.9819,6.3,118.0,en,6.4,2001,12,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5837301666666667,1
4200000.0,5900000.0,2.2094,6.8,111.0,en,7.3,1983,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40476190476190477,0
18000000.0,40000000.0,2.9191,7.4,101.0,en,7.3,1993,8,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2222222222222223,1
20000000.0,70992898.0,4.5675,5.5,96.0,en,4.8,2004,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5496449,1
860000.0,2451545.0,2.049,6.7,98.0,en,6.8,1985,11,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.8506337209302326,0
2000000.0,34000000.0,1.4323,6.1,76.0,en,5.6,1985,3,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16.0,1
20000000.0,8000000.0,4.7146,5.8,100.0,en,5.2,1993,8,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.6,0
19000000.0,70067909.0,10.3782,6.589,95.0,en,6.0,2004,7,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.687784684210526,1
12000000.0,24829644.0,3.9804,5.512,86.0,en,4.9,2004,11,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.069137,1
25000000.0,37100000.0,3.3324,5.1,104.0,en,4.6,1998,12,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.484,1
3000000.0,20966644.0,4.0266,6.947,117.0,en,7.2,1986,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.9888813333333335,1
2500000.0,25533818.0,4.5687,6.6,92.0,en,6.5,1981,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.2135272,1
9000000.0,23936908.0,4.195,6.6,88.0,en,7.0,2004,7,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6596564444444444,1
10000000.0,34872033.0,3.5205,5.3,89.0,en,4.7,1991,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.4872033,1
17500000.0,25000000.0,2.3303,6.5,116.0,en,5.4,1988,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.42857142857142855,1
18000000.0,72179579.0,6.6921,6.2,95.0,en,6.2,1981,6,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.009976611111111,1
2500000.0,30900000.0,3.4527,7.9,102.0,en,8.1,1973,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,1
12000000.0,1400000.0,1.5051,7.1,120.0,en,7.2,1984,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.8833333333333333,0
1000000.0,17985893.0,3.1671,6.6,91.0,en,6.5,1981,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.985893,1
7000000.0,8362969.0,1.6994,6.6,114.0,en,6.9,1986,11,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.19470985714285716,0
2000000.0,11833696.0,1.2273,6.7,82.0,en,6.9,1971,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.916848,0
2800000.0,1544973.0,2.8213,7.348,106.0,en,7.5,1989,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.44822392857142856,0
38000000.0,17380126.0,1.7059,6.0,118.0,en,6.2,1996,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5426282631578947,1
17000000.0,29712172.0,1.0608,6.7,136.0,en,7.1,1982,7,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7477748235294117,1
7500000.0,5100000.0,0.9546,5.6,110.0,en,5.8,1984,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0
1500000.0,5728953.0,2.5961,5.925,93.0,en,6.0,1990,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.819302,0
40000000.0,72000000.0,1.6214,5.3,116.0,en,5.6,1994,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,1
31000000.0,24185781.0,1.2898,6.8,101.0,en,6.9,2001,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21981351612903227,1
600000.0,3200000.0,2.5174,7.9,86.0,en,8.2,1983,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.333333333333333,0
2400000.0,1000000.0,1.7291,7.1,141.0,en,7.4,1971,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.5833333333333334,0
22000000.0,41771168.0,2.0725,6.2,108.0,en,6.5,2009,9,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8986894545454546,1
5000000.0,34300000.0,2.886,6.4,111.0,en,6.6,1975,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.86,1
2300000.0,35000000.0,4.303,7.4,121.0,en,7.5,1978,8,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.217391304347826,1
6000000.0,437568.0,1.1585,5.4,121.0,en,5.6,1999,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.927072,0
20000000.0,49823037.0,4.0056,5.6,114.0,en,5.4,1980,12,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.49115185,1
10000000.0,20766616.0,3.7574,7.01,103.0,en,7.2,1983,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1.0766616,1
10000000.0,10389003.0,1.5663,6.9,89.0,en,7.2,1980,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0389003,0
11400000.0,6700000.0,3.3913,6.5,115.0,en,6.4,1985,2,4,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.41228070175438597,0
7000000.0,9094451.0,1.9686,6.3,103.0,en,6.2,1989,6,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.29920728571428573,0
1000000.0,86872.0,1.5809,5.4,92.0,en,5.4,2005,7,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.913128,0
2500000.0,1189315.0,2.7943,5.9,93.0,en,6.1,1988,9,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.524274,0
7000000.0,6680926.0,2.0201,6.5,101.0,en,6.0,2005,10,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.045582,0
17000000.0,63102666.0,6.3082,6.164,104.0,en,5.7,2003,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.711921529411765,1
31000000.0,74100000.0,3.5198,6.2,122.0,en,6.4,1989,12,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.3903225806451613,1
12000000.0,28237488.0,1.5652,6.3,118.0,en,6.8,2005,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.353124,1
1200000.0,44527234.0,1.4918,7.4,106.0,en,7.6,1968,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.106028333333335,1
5000000.0,17768757.0,4.6467,6.2,88.0,en,5.8,1988,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5537514,1
46000000.0,57223888.0,4.0709,6.311,86.0,en,6.2,2004,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2439975652173913,1
45000000.0,35700000.0,1.9653,6.5,96.0,en,6.0,1995,7,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.20666666666666667,1
812000.0,1600000.0,6.3599,7.0,64.0,en,7.2,1941,10,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9704433497536946,0
3000000.0,11642254.0,4.3559,5.3,98.0,en,4.9,1989,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.8807513333333334,0
35000000.0,75395048.0,7.0407,7.7,131.0,en,7.7,2002,1,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.1541442285714285,1
3500000.0,9500000.0,1.175,5.4,96.0,en,6.0,1996,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7142857142857142,0
25000000.0,43001500.0,2.4992,6.5,108.0,en,6.7,1991,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.72006,1
10000000.0,2158775.0,4.2551,6.586,118.0,en,6.9,1997,9,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7841225,0
1500000.0,4229114.0,3.1824,7.253,97.0,en,7.5,1985,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.8194093333333334,0
40000000.0,27053815.0,1.8836,5.2,104.0,en,4.8,2001,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.323654625,1
37000000.0,40846082.0,3.371,5.623,93.0,en,5.6,1999,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.10394816216216216,1
17000000.0,6254148.0,2.2598,6.0,103.0,en,6.2,1984,8,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.6321089411764705,0
10000000.0,7316658.0,2.1225,4.9,97.0,en,4.5,2001,10,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.2683342,0
20000000.0,32648673.0,2.5426,6.8,98.0,en,7.1,1995,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63243365,1
20000000.0,37483747.0,8.2889,7.1,98.0,en,7.4,1994,10,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.87418735,1
24000000.0,65595485.0,1.0916,6.1,111.0,en,6.4,1991,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7331452083333334,1
3705538.0,62548947.0,3.0976,6.8,112.0,en,7.2,1992,9,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.879855772630048,1
28000000.0,48000000.0,3.5155,6.9,137.0,en,7.4,1984,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7142857142857143,1
16000000.0,66468332.0,4.7069,5.8,89.0,en,5.8,2001,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15427075,1
40000000.0,30199105.0,2.4916,5.7,117.0,en,5.7,2000,8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.245022375,1
30000000.0,30500000.0,3.5943,6.5,151.0,en,6.7,2005,12,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.016666666666666666,1
17000000.0,36700000.0,3.5544,4.594,90.0,en,3.8,1987,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1588235294117648,1
3000000.0,19444631.0,3.408,6.2,92.0,en,6.1,1985,12,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5.481543666666667,1
24500000.0,17200000.0,3.6667,7.4,125.0,en,7.4,1986,9,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2979591836734694,1
17000000.0,49364621.0,3.4819,6.2,95.0,en,6.2,1985,7,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9038012352941176,1
25000000.0,36400360.0,5.3731,6.0,93.0,en,5.9,1997,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4560144,1
2800000.0,26000000.0,9.0639,8.1,131.0,ko,8.1,2003,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.285714285714286,1
2800000.0,8200000.0,2.4386,6.8,112.0,en,6.9,1956,7,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.9285714285714286,0
1650000.0,30500000.0,3.075,7.3,118.0,en,7.6,1953,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,17.484848484848484,1
900000.0,898994.0,2.5115,6.367,83.0,en,6.4,2003,12,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.0011177777777777779,0
15000000.0,30524764.0,4.6835,6.063,89.0,en,5.4,1992,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0349842666666667,1
30000000.0,50500000.0,2.5227,6.218,104.0,en,6.3,2005,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6833333333333333,1
45000000.0,60300000.0,2.8588,6.8,128.0,en,7.2,2010,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.34,1
13000000.0,37664958.0,3.4185,4.6,89.0,en,3.9,2002,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.8973044615384616,1
10000000.0,24100000.0,2.8516,6.7,119.0,en,6.9,1995,9,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,1
800000.0,5034794.0,1.8482,7.1,88.0,en,7.3,1996,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2934925,0
15000000.0,26000000.0,1.998,6.7,95.0,en,7.0,1995,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7333333333333333,1
31000000.0,24822619.0,4.27,7.3,133.0,en,7.5,1994,8,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.19927035483870967,1
6000000.0,39241323.0,4.149,6.0,92.0,en,6.4,2002,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.5402205,1
22000000.0,45109561.0,3.4006,5.3,83.0,en,4.7,2005,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0504345909090909,1
18000000.0,23903791.0,1.138,7.1,125.0,en,7.4,2001,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32798838888888887,1
20000000.0,5484302.0,1.531,5.2,100.0,en,5.4,2002,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7257849,0
26000000.0,57891803.0,3.637,6.4,85.0,en,6.4,2005,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1.2266078076923077,1
1103000.0,4500000.0,1.8272,7.132,99.0,en,7.2,1941,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,3.0797824116047146,0
17000000.0,13741060.0,1.6785,6.3,108.0,en,6.3,1989,6,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.19170235294117646,0
18000000.0,1073198.0,1.9267,6.565,103.0,en,7.0,2002,2,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.9403778888888888,0
50000000.0,33422806.0,4.349,5.362,95.0,en,5.0,2001,11,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.33154388,1
11000000.0,17077882.0,4.2435,4.9,91.0,en,4.5,2001,11,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5525347272727272,1
4000000.0,22490039.0,5.1586,7.7,94.0,en,7.5,1979,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.62250975,1
15000000.0,50802120.0,2.7347,5.8,106.0,en,5.6,2000,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.386808,1
300000.0,3100000.0,2.4627,7.4,105.0,en,7.5,1965,6,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9.333333333333334,0
40000000.0,1641825.0,2.3642,6.294,124.0,en,6.0,1986,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.958954375,0
6000000.0,30000000.0,3.088,6.295,125.0,en,6.5,1975,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1
1530000.0,6080000.0,0.8836,7.1,85.0,en,7.2,1969,8,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.973856209150327,0
